faceX,faceY,faceW,faceH,servoPitch,servoYaw
561,356,66,172,180,1.9499999999999993
534,244,159,77,180,0
534,381,131,265,180,0
83,206,191,349,180,1.42
257,100,234,300,180,0.8799999999999999
135,176,309,69,179.7,1.19
540,453,55,323,180,0
553,51,165,204,179.13,0
360,6,274,331,178.44,0
151,156,171,118,178.19,0.84
183,313,187,96,179.4,1.28
636,469,228,130,180,0
408,206,179,221,180,0
302,360,140,221,180,0
624,165,171,122,179.86,0
563,182,182,270,180,0
278,223,391,224,180,0
488,384,280,293,180,0
609,49,277,99,178.58,0
392,252,171,227,179.83,0
364,113,263,109,179.10000000000002,0
276,189,216,160,179.39000000000001,0
273,358,107,109,180,0
179,42,162,246,179.25,0.6
452,428,77,249,180,0
362,380,264,144,180,0
89,124,37,100,179.34,2.13
386,44,122,271,178.73,0.8599999999999999
472,342,249,361,180,0
187,245,321,396,180,0
305,114,187,35,178.91,0
157,132,315,188,178.77,0.06
614,168,359,336,179.73000000000002,0
303,113,254,364,180,0
429,250,378,294,180,0
195,187,77,221,180,0.87
620,291,43,190,180,0
143,447,45,92,180,1.55
457,112,78,293,180,0
592,471,285,301,180,0
90,184,142,289,180,1.59
435,248,77,195,180,0.06000000000000005
257,274,179,299,180,0
391,286,247,296,180,0
116,50,175,33,178.26,1.17
146,81,196,94,177.14,1.93
76,153,349,85,176.69,2.63
238,239,200,130,177.32999999999998,2.4499999999999997
7,190,323,85,177.24999999999997,3.9699999999999998
579,63,270,112,176.03999999999996,0.029999999999999805
372,377,324,156,178.18999999999997,0
230,81,126,153,177.35999999999996,0.27
90,327,137,116,178.80999999999995,1.8900000000000001
177,242,35,153,179.58999999999995,3.1500000000000004
103,164,69,301,180,4.98
485,311,318,293,180,1.7400000000000002
385,366,130,120,180,0.44000000000000017
586,466,82,43,180,0
545,1,143,355,179.38,0
91,298,166,293,180,1.46
245,298,114,98,180,1.64
248,293,256,87,180,1.0799999999999998
67,405,354,342,180,1.8399999999999999
252,366,79,232,180,2.13
555,181,104,375,180,0
169,143,237,301,180,0.33
419,265,202,362,180,0
431,90,364,195,179.47,0
262,22,305,375,179.16,0
21,395,68,192,180,2.65
606,408,180,262,180,0
61,108,346,301,180,0.86
458,398,378,382,180,0
155,60,394,57,178.48,0
545,441,123,66,180,0
423,331,94,116,180,0
158,342,237,78,180,0.44
300,141,395,199,180,0
259,359,179,135,180,0
259,47,335,86,178.5,0
563,264,110,284,180,0
274,156,218,39,179.35,0
98,435,247,51,180,0.99
215,228,312,263,180,0.48
572,109,193,49,178.93,0
389,54,163,244,178.29000000000002,0
575,122,96,348,178.85000000000002,0
418,271,170,191,180,0
626,417,317,43,180,0
390,276,343,165,180,0
183,54,76,298,179.63,0.99
226,23,55,309,179.0,1.6600000000000001
328,24,393,183,177.75,0
385,400,174,57,179.63,0
198,146,40,92,179.15,1.02
404,153,33,236,179.46,0.020000000000000018
233,282,386,315,180,0
254,62,261,335,179.89,0
536,319,96,161,180,0
366,358,317,378,180,0
604,455,297,389,180,0
266,211,256,371,180,0
36,146,76,282,180,2.46
503,401,347,168,180,0
317,409,306,343,180,0
107,237,57,396,180,1.85
540,425,171,186,180,0
154,106,176,72,179.02,0.78
392,419,226,385,180,0
412,405,115,380,180,0
384,231,144,187,180,0
24,322,227,131,180,1.83
265,312,116,212,180,1.83
571,142,283,173,179.88,0
522,464,190,270,180,0
375,452,381,344,180,0
190,297,91,284,180,0.85
13,438,141,261,180,3.22
308,85,395,219,179.54,1.37
374,277,252,306,180,0
468,187,202,347,180,0
423,106,170,185,179.58,0
148,432,223,230,180,0.61
232,130,49,273,180,1.25
618,14,110,65,178.06,0
276,168,94,387,179.27,0
406,28,375,322,178.76000000000002,0
555,366,270,52,180,0
521,285,227,321,180,0
115,345,203,271,180,1.04
514,102,349,295,180,0
321,109,373,125,179.31,0
559,373,364,55,180,0
173,229,314,361,180,0
167,266,274,385,180,0.16
312,408,339,85,180,0
79,267,93,162,180,1.95
404,404,289,197,180,0
619,264,93,361,180,0
241,311,41,332,180,0.59
539,342,342,153,180,0
498,118,354,272,180,0
418,257,116,388,180,0
168,196,42,384,180,1.31
581,61,90,239,179.4,0
525,459,56,372,180,0
15,427,367,282,180,1.22
316,292,400,396,180,0
53,122,127,265,180,2.04
251,232,242,196,180,1.52
62,263,330,177,180,2.45
310,206,203,395,180,1.54
413,319,60,394,180,0.31000000000000005
573,406,131,212,180,0
270,174,87,138,180,0.07
346,400,385,56,180,0
143,323,146,322,180,1.04
217,326,310,366,180,0.52
357,125,90,117,179.43,0
133,373,309,194,180,0.33
39,284,45,110,180,2.92
569,170,113,227,180,0
468,75,344,246,179.58,0
446,11,82,34,177.46,0
423,296,71,309,179.56,0
466,242,307,309,180,0
192,348,171,302,180,0.43
520,376,139,352,180,0
56,423,326,323,180,1.01
637,277,363,386,180,0
566,410,75,241,180,0
615,152,90,53,179.38,0
190,342,296,292,180,0
454,305,396,299,180,0
443,232,272,157,180,0
328,403,35,126,180,0
604,143,284,206,180,0
546,231,212,102,180,0
350,184,229,363,180,0
423,475,205,101,180,0
186,25,398,284,179.27,0
268,232,396,233,180,0
606,249,272,175,180,0
123,480,343,97,180,0.26
386,210,148,35,179.87,0
550,14,356,271,178.96,0
488,180,283,301,179.86,0
436,272,330,219,180,0
172,89,357,355,180,0
96,268,45,100,180,2.02
54,100,161,230,179.75,3.88
325,264,97,314,180,3.3499999999999996
216,108,68,281,180,4.05
410,467,275,78,180,1.7799999999999998
310,323,149,107,180,1.1399999999999997
322,475,162,210,180,0.3099999999999996
153,172,373,53,179.58,0.11999999999999961
422,397,55,326,180,0
54,185,44,388,180,2.44
165,224,32,148,180,3.83
623,194,228,292,180,0
385,58,166,195,179.15,0
518,121,251,299,179.45000000000002,0
630,455,171,67,180,0
384,61,260,235,179.38,0
457,32,106,256,178.57999999999998,0
226,391,164,44,180,0.12
82,362,212,228,180,1.44
293,104,205,222,179.75,0.69
417,205,289,376,180,0
459,166,194,172,180,0
202,268,272,128,180,0
422,388,176,73,180,0
59,140,273,378,180,1.25
145,28,360,348,179.62,1.25
533,374,153,132,180,0
145,309,262,94,180,0.44
611,317,299,209,180,0
117,116,74,330,180,1.6600000000000001
100,6,180,151,178.41,2.96
575,290,334,317,180,0
322,233,358,191,180,0
587,432,247,233,180,0
159,257,245,65,180,0.39
630,2,82,345,179.34,0
197,463,75,303,180,0.86
155,299,147,307,180,1.78
266,119,321,359,180,0.72
527,408,148,54,180,0
580,380,30,258,180,0
19,83,72,267,179.76,2.65
565,402,75,121,180,0
365,426,124,132,180,0
292,395,246,397,180,0
322,139,184,333,180,0
337,136,271,154,179.73,0
192,147,59,150,179.54999999999998,0.99
315,367,81,305,180,0.6399999999999999
356,383,96,185,180,0
326,272,66,180,180,0
280,121,195,386,180,0
160,80,246,338,180,0.37
557,251,308,172,180,0
44,275,78,370,180,2.37
360,367,303,145,180,0.45999999999999996
479,12,325,385,179.64,0
229,72,350,129,178.6,0
244,15,349,130,177.0,0
487,261,250,195,178.18,0
303,160,251,59,177.67000000000002,0
260,328,162,302,180,0
174,71,126,339,180,0.8300000000000001
94,136,48,95,179.43,2.85
426,328,83,299,180,1.3800000000000001
223,326,150,64,180,1.6
424,233,292,172,180,0
194,330,198,126,180,0.27
71,327,332,71,180,1.1
421,291,374,84,180,0
92,155,128,176,180,1.6400000000000001
608,320,57,345,180,0
102,189,284,333,180,0.76
58,262,48,203,180,3.1399999999999997
491,361,213,313,180,0.36999999999999966
52,370,255,76,180,1.7799999999999996
490,378,192,257,180,0
299,370,100,257,180,0
198,29,92,212,178.95,0.76
511,286,40,291,180,0
121,372,49,145,180,1.75
36,358,60,173,180,4.29
12,201,261,394,180,6.07
623,94,110,36,178.72,2.49
631,20,84,375,178.39,0
518,149,361,43,177.69,0
340,342,296,78,179.1,0
567,25,392,341,178.65,0
119,384,357,162,180,0.23
324,73,123,162,179.14,0
18,98,51,275,179.14,2.77
169,393,98,347,180,3.79
477,456,61,163,180,1.92
91,132,275,136,179.6,2.84
309,217,266,160,180,1.6199999999999999
575,70,378,398,180,0
36,341,38,115,180,2.65
124,387,234,280,180,3.44
190,232,93,123,180,4.28
393,14,302,215,178.81,2.04
263,338,282,231,180,1.2000000000000002
193,148,270,113,179.64,1.12
285,359,88,168,180,1.03
417,20,154,96,178.28,0
52,104,383,110,177.47,0.77
597,144,282,109,177.05,0
626,438,298,283,180,0
305,414,345,168,180,0
478,404,316,153,180,0
316,156,357,183,180,0
222,27,215,103,178.38,0
590,170,280,115,178.25,0
324,370,304,277,180,0
19,391,380,289,180,1.11
23,451,81,165,180,3.6799999999999997
53,32,316,326,179.55,4.77
527,47,384,209,178.66000000000003,0.7799999999999994
96,390,157,221,180,2.2399999999999993
410,104,190,229,179.78,0.38999999999999924
187,366,236,45,180,0.5399999999999993
543,52,336,143,178.83,0
316,105,308,154,178.25,0
91,324,211,116,179.67,1.24
211,199,361,377,180,0.53
91,415,64,52,180,2.5
561,58,118,44,178.4,0
546,286,172,123,179.47,0
418,149,197,185,179.47,0
425,134,377,318,180,0
584,463,86,310,180,0
524,421,366,190,180,0
137,373,205,113,180,0.81
208,190,323,251,180,0.32000000000000006
391,229,248,201,180,0
289,412,241,287,180,0
242,418,154,72,180,0
257,156,211,314,180,0
234,276,201,129,180,0
441,315,62,297,180,0
509,266,321,194,180,0
227,260,76,286,180,0.55
395,480,165,250,180,0
143,369,138,391,180,1.08
211,378,345,316,180,0.45000000000000007
164,403,358,374,180,0.22000000000000006
264,233,249,32,180,0
574,19,183,375,179.66,0
274,224,35,277,180,0.29
56,326,159,51,180,2.14
255,49,231,392,180,1.6400000000000001
195,444,122,132,180,2.2800000000000002
47,274,316,160,180,3.4300000000000006
46,27,275,388,179.81,4.800000000000001
457,143,274,68,179.18,2.0600000000000005
515,161,71,280,179.79000000000002,0
267,49,152,266,179.21,0
395,62,220,166,178.26000000000002,0
431,159,63,214,178.52,0
502,127,278,30,177.54000000000002,0
109,268,108,207,178.85000000000002,1.57
96,215,137,222,179.71000000000004,3.13
182,87,244,110,178.73000000000005,3.29
566,418,293,312,180,0
611,280,94,89,180,0
623,385,369,72,180,0
121,15,355,161,178.55,0.22
618,147,391,162,178.43,0
359,74,300,164,177.59,0
486,285,197,328,179.68,0
600,164,342,68,179.26000000000002,0
1,468,71,46,180,2.84
502,186,272,332,180,0
491,472,332,378,180,0
388,291,110,161,180,0
508,239,367,232,180,0
308,173,367,73,179.69,0
385,480,344,125,180,0
207,23,325,229,178.97,0
440,330,321,81,180,0
207,51,284,183,179.02,0
146,103,124,328,179.29000000000002,1.12
285,310,390,390,180,0
297,349,144,391,180,0
315,295,335,252,180,0
274,296,88,276,180,0
530,290,161,48,180,0
311,151,356,303,180,0
86,307,189,59,180,1.4000000000000001
222,273,44,161,180,2.16
512,163,262,195,180,0
622,231,137,367,180,0
118,318,293,163,180,0.56
314,25,282,171,178.7,0
37,316,312,308,180,1.27
229,39,330,86,178.42,0.53
608,250,274,355,180,0
91,405,269,136,180,0.9500000000000001
396,215,400,365,180,0
248,477,389,66,180,0
587,159,144,212,180,0
352,124,205,119,179.43,0
186,384,282,310,180,0
190,356,183,365,180,0.39
155,30,291,183,178.81,0.5900000000000001
403,39,187,349,178.54,0
99,242,373,337,180,0.35000000000000003
98,304,264,165,180,1.25
391,264,334,375,180,0
507,148,263,163,179.89,0
167,144,146,192,179.89,0.8
131,221,34,50,179.95,2.52
453,60,329,296,179.63,0
41,101,281,122,178.85,1.3900000000000001
86,160,131,357,179.82999999999998,3.08
292,29,38,297,179.2,3.17
464,130,94,168,178.94,1.2599999999999998
223,420,175,381,180,1.3599999999999999
55,74,117,135,179.01,3.4299999999999997
461,443,167,305,180,1.1899999999999995
617,302,246,86,180,0
104,20,131,283,179.21,1.51
82,372,260,295,180,2.59
50,375,94,217,180,4.82
479,219,115,289,180,2.66
17,355,54,69,180,5.42
212,230,293,220,180,5.04
248,6,61,185,178.58,5.46
587,184,113,253,179.28,2.23
350,140,99,47,178.51,1.44
201,126,201,88,177.81,1.63
92,281,95,72,178.58,3.44
551,88,176,133,177.72,0.25
499,396,317,352,180,0
172,361,218,364,180,0.39
244,125,301,168,179.69,0
358,65,185,68,178.28,0
592,346,271,124,179.96,0
74,261,386,333,180,0.53
613,33,62,294,179.4,0
530,369,168,316,180,0
277,199,149,205,180,0
9,347,338,105,180,1.42
427,136,105,300,180,0
433,309,99,42,180,0
8,334,324,47,180,1.5
534,236,44,222,180,0
419,380,109,236,180,0
574,398,344,181,180,0
343,60,63,389,180,0
255,224,161,346,180,0
210,351,148,185,180,0.36
91,350,124,118,180,2.03
234,237,333,298,180,1.2299999999999998
585,348,109,48,180,0
532,89,80,270,179.84,0
532,254,272,378,180,0
31,99,292,338,180,1.43
240,402,96,353,180,1.75
506,272,281,314,180,0
86,8,207,247,178.91,1.31
474,201,306,223,179.63,0
437,192,332,244,180,0
141,281,338,383,180,0.1
75,17,267,95,178.24,1.2200000000000002
503,87,156,343,178.42000000000002,0
19,256,42,39,178.77,2.8000000000000003
415,183,76,365,180,1.4700000000000002
566,371,66,273,180,0
356,21,225,164,178.63,0
292,4,184,121,176.87,0
64,78,144,127,175.88,1.84
306,294,218,107,176.95,0.89
107,111,399,104,176.17999999999998,1.03
282,87,346,314,176.17999999999998,0
247,213,37,61,176.17999999999998,0.55
22,466,155,75,178.80999999999997,2.76
249,305,71,333,180,3.1199999999999997
496,396,254,206,180,0.08999999999999941
493,131,231,251,180,0
175,476,48,212,180,1.21
292,384,225,382,180,0.37
534,267,400,369,180,0
584,179,301,103,179.9,0
532,262,155,171,180,0
15,287,253,171,180,1.79
491,291,364,344,180,0
529,329,220,190,180,0
617,152,161,90,179.57,0
217,450,50,341,180,0.78
204,66,312,105,178.78,0.38
568,327,350,83,180,0
13,210,79,153,180,2.68
429,142,127,204,180,0.9600000000000002
607,308,210,185,180,0
321,4,102,150,178.39,0
519,394,118,276,180,0
492,214,391,134,180,0
578,458,125,343,180,0
162,198,165,86,180,0.76
16,229,290,210,180,2.35
559,332,67,303,180,0
597,235,119,360,180,0
18,351,179,40,180,2.13
81,368,197,59,180,3.54
581,315,322,277,180,0
627,106,71,226,179.79,0
560,47,286,316,179.44,0
56,461,371,68,180,0.79
587,466,362,360,180,0
525,10,53,211,178.75,0
119,399,328,337,180,0.37
574,423,78,189,180,0
123,457,261,118,180,0.67
534,11,328,216,178.79,0
345,280,169,79,179.57999999999998,0
37,99,130,179,179.05999999999997,2.18
189,231,230,78,179.35999999999999,2.3400000000000003
268,368,139,71,180,2.1700000000000004
526,253,130,161,180,0
309,403,315,35,180,0
207,156,163,349,180,0.32
507,100,130,148,179.34,0
307,461,258,75,180,0
394,134,140,170,179.79,0
376,158,353,117,179.54999999999998,0
138,258,278,52,179.98999999999998,0.43
90,49,273,309,179.61999999999998,1.37
176,82,54,48,178.27999999999997,2.54
471,382,325,83,180,0
619,253,395,145,180,0
329,248,277,143,180,0
7,31,255,93,178.37,1.86
423,306,311,168,179.87,0
26,288,393,48,180,0.98
237,338,372,267,180,0
547,37,235,105,178.49,0
48,440,99,231,180,2.23
575,461,250,172,180,0
481,57,133,52,178.43,0
520,346,221,292,180,0
619,122,152,376,180,0
326,324,375,356,180,0
573,24,225,153,178.6,0
292,421,90,96,180,0
188,148,296,270,180,0
323,47,324,195,179.04,0
466,96,264,279,179.04,0
8,327,384,88,180,1.2
193,79,139,227,179.52,1.7799999999999998
357,12,397,57,177.52,0
19,410,342,157,180,1.3
627,288,170,187,180,0
42,115,318,362,180,1.19
287,51,321,352,179.87,0
496,252,81,202,180,0
552,312,293,38,180,0
254,188,110,127,180,0.11
447,50,259,312,179.66,0
87,183,72,299,180,1.97
630,106,363,84,179.08,0
517,257,46,372,180,0
158,58,359,360,180,0
60,362,214,152,180,1.53
532,470,159,378,180,0
567,440,160,90,180,0
494,207,34,275,180,0
536,74,189,386,180,0
73,421,339,44,180,0.78
447,15,373,396,179.73,0
295,471,152,319,180,0
29,229,142,138,180,2.2
586,416,233,57,180,0
269,300,53,364,180,0.25
89,446,36,158,180,2.38
108,321,39,392,180,4.31
190,248,263,93,180,4.31
361,131,212,165,179.73,2.84
482,144,245,280,180,0
123,113,251,390,180,0.72
298,296,72,302,180,0.58
307,435,246,212,180,0
129,140,355,279,180,0.14
227,21,289,39,178.0,0
476,163,151,109,177.77,0
161,89,360,177,177.14000000000001,0
430,399,147,242,179.94000000000003,0
454,66,128,242,179.41000000000003,0
259,113,300,400,180,0
418,304,287,367,180,0
184,292,224,125,180,0.24
474,448,217,228,180,0
386,413,237,390,180,0
4,416,257,101,180,1.8800000000000001
603,226,191,72,180,0
141,107,109,161,179.47,1.25
460,321,230,203,180,0
12,271,357,229,180,1.3
16,151,34,293,180,4.17
556,339,211,75,180,0.7599999999999998
390,96,137,273,179.92,0
167,269,319,321,180,0
276,41,86,234,179.18,0
585,207,167,233,180,0
426,392,322,65,180,0
46,218,280,228,180,1.34
612,146,259,349,180,0
583,42,104,97,178.5,0
293,91,226,300,178.5,0
165,130,243,286,178.83,0.34
303,53,352,344,178.68,0
389,455,37,187,180,0
445,382,168,83,180,0
160,266,303,81,180,0.09
593,213,360,351,180,0
50,435,237,313,180,1.52
423,127,378,297,180,0
61,352,136,388,180,1.9100000000000001
345,402,275,112,180,0.29000000000000004
335,346,265,120,180,0
124,23,360,160,178.63,0.16
576,133,154,104,178.07999999999998,0
638,241,330,371,179.94,0
268,444,50,330,180,0.27
442,139,251,185,179.91,0
120,125,50,260,180,1.75
49,194,298,61,179.84,2.9699999999999998
295,434,312,291,180,1.6599999999999997
60,100,125,81,179.0,3.6399999999999997
231,49,284,174,177.96,3.1099999999999994
207,246,246,336,179.70000000000002,3.0099999999999993
269,256,286,70,180,2.0899999999999994
390,107,241,48,178.91,0.18999999999999928
29,50,333,55,177.28,1.4399999999999993
139,53,248,87,175.84,2.0099999999999993
504,396,370,151,178.15,0
278,85,79,243,177.81,0
162,461,374,119,180,0
269,147,37,61,179.37,0.33
183,80,228,334,179.44,0.56
40,300,274,115,180,1.99
578,480,129,68,180,0
339,375,160,275,180,0
216,150,343,99,179.59,0
590,150,252,343,180,0
538,286,191,72,180,0
15,309,62,63,180,2.74
541,248,60,165,180,0.22999999999999998
197,376,307,59,180,0
431,383,318,105,180,0
337,233,137,334,180,0
105,15,32,255,179.02,1.99
320,72,223,277,178.72,0.8799999999999999
93,356,154,72,180,2.38
637,28,283,275,179.25,0
43,422,179,302,180,1.8800000000000001
235,314,31,91,180,2.58
131,2,359,117,178.2,2.68
17,77,207,372,178.42999999999998,4.68
327,167,190,203,178.70999999999998,3.6599999999999997
102,198,184,320,179.89,4.92
19,165,365,385,180,6.109999999999999
0,225,239,223,180,8.12
617,86,377,349,180,3.2699999999999987
96,156,372,186,180,3.6499999999999986
109,264,131,224,180,5.1099999999999985
601,312,207,142,180,1.2699999999999987
601,243,112,132,180,0
603,410,262,83,180,0
298,349,142,148,180,0
366,111,201,385,180,0
376,186,34,133,180,0
105,106,73,137,179.34,1.79
398,243,72,393,180,0.6499999999999999
200,240,315,138,180,0.2799999999999999
426,301,235,127,180,0
558,174,124,190,180,0
529,449,77,305,180,0
277,436,297,90,180,0
599,473,295,199,180,0
106,4,291,230,178.79,0.6900000000000001
26,67,251,218,178.15,2.38
374,310,75,202,179.86,1.4699999999999998
114,16,89,177,178.5,3.09
260,28,254,388,178.32,2.42
162,67,150,180,177.48999999999998,3.25
516,322,173,392,180,0.43000000000000016
371,242,260,86,180,0
544,86,203,106,178.99,0
31,2,56,208,177.65,2.61
293,349,214,66,179.07,1.8099999999999998
290,27,379,259,178.23,0.21999999999999975
246,192,272,340,179.45,0
628,102,71,103,178.57999999999998,0
168,93,33,127,177.73999999999998,1.36
191,367,191,122,179.61999999999998,1.7000000000000002
146,382,203,188,180,2.43
626,277,111,114,180,0
571,315,128,182,180,0
468,354,91,319,180,0
256,70,300,258,179.59,0
199,280,88,74,180,0.77
392,399,312,136,180,0
347,433,93,53,180,0
191,95,106,209,179.59,0.76
565,45,41,86,178.07,0
159,135,79,177,177.9,1.22
294,23,220,100,176.23000000000002,0.38
89,289,171,181,177.62,1.8399999999999999
142,19,207,164,176.23000000000002,2.59
211,457,124,338,180,3.06
376,103,274,310,180,1.1300000000000001
537,117,374,83,179.18,0
442,451,147,315,180,0
54,106,70,170,179.51,2.31
384,7,141,245,178.39999999999998,0.97
547,364,115,385,180,0
622,259,361,182,180,0
62,477,349,237,180,0.84
40,262,225,176,180,2.52
596,12,139,199,178.71,0
415,214,224,137,179.13,0
375,393,235,340,180,0
375,255,263,150,180,0
257,194,73,261,180,0.27
189,439,203,257,180,0.5700000000000001
252,226,113,267,180,0.6900000000000001
518,165,33,335,180,0
182,454,98,266,180,0.89
232,73,102,227,179.46,1.26
481,169,172,200,179.75,0
130,279,272,110,180,0.54
453,112,200,102,179.23,0
604,71,329,239,178.73,0
594,172,223,304,179.57,0
383,393,309,271,180,0
137,14,252,159,178.53,0.5700000000000001
206,194,257,262,179.38,0.43000000000000005
34,329,210,375,180,2.24
290,161,362,56,179.49,0.7300000000000002
129,127,123,394,180,2.0300000000000002
131,472,395,216,180,1.9500000000000002
176,278,352,123,180,1.6300000000000001
428,239,89,276,180,0.1100000000000001
414,349,383,333,180,0
610,290,365,143,180,0
587,466,75,217,180,0
575,260,211,383,180,0
544,465,269,289,180,0
510,131,232,116,179.49,0
261,67,111,226,178.89000000000001,0
200,317,266,357,180,0
478,72,196,199,179.31,0
502,470,129,113,180,0
615,224,137,218,180,0
305,389,208,117,180,0
22,227,213,67,180,1.92
442,377,314,213,180,0
225,335,379,144,180,0
499,83,103,307,180,0
